alpha,delta,u,g,r,i,z,redshift,class
293.2086537320169,-36.4412787626123,15.545349951110708,14.728582002860563,14.49704914907587,14.244711274357263,14.171888942587149,-0.0003866931672577799,STAR
101.46771891842397,11.7039587146229,17.229540521197993,16.38928288598425,15.909309995687119,15.647482689230307,15.526163478803863,-0.00014930729837652563,STAR
42.539337943796255,33.99935436901632,19.456270011747424,18.85183159507628,18.350898194826147,18.169533293817633,18.001881230984296,0.00012137487449992956,STAR
250.82537953109423,67.19812485494538,20.544900031607867,19.955165536480752,19.463993698865337,19.235275872417166,18.995446027325777,8.455862698826357e-05,STAR
226.41942484075824,24.532443716264652,17.346012984765487,16.583033806034088,16.12739456457865,15.912141202729565,15.792659829457243,-0.00035960502215372046,STAR
315.88992486973905,47.00187666776844,19.360911121671656,18.61422109553386,18.0951720635542,17.832703638077536,17.727948083047966,9.542198150949567e-05,STAR
264.6255757693989,-61.18710570817686,17.675636608729462,16.850229049863472,16.548401002453318,16.331203203983574,16.46545767778594,0.00035787085697525274,STAR
289.2531349385455,-6.919654604437824,18.780232205833332,18.103535980995087,17.64935428455322,17.547596127683,17.4474652124849,-0.0005600282892732037,STAR
101.53244612567033,-88.32030843112321,17.455867211842296,16.44497145469531,15.862084495305947,15.787999102173755,15.727415406764566,-0.0001613750794485432,STAR
63.878235760700214,-45.59780438610785,16.308216105927812,15.597498511812704,15.111681215444921,14.949750751396111,14.804870769396922,-0.0005557194920843961,STAR
270.221310590709,40.76310872034088,20.044393594189497,19.165501997505128,18.715763317770698,18.560338639754367,18.524781303724364,-5.121074719329515e-05,STAR
290.46050613621503,88.52579124288542,16.860111513449983,16.134893546883532,15.7114915092699,15.648004264774325,15.429019095610395,0.0005811022180504733,STAR
356.5818511202424,-72.14794207430114,17.7858718005978,17.199838750776646,16.565352448575794,16.39281347166608,16.412873938473435,-0.0008979467095570911,STAR
148.54236368811354,-17.73102314496812,19.706837623370127,18.626354843862817,18.388498623295465,18.319363326872033,18.177074355994588,-5.888211147423891e-05,STAR
133.92651088540194,54.01277436584871,19.458129467329723,18.47652063857471,17.98364547771541,17.752623573060234,17.980911324251206,0.00025063791999835815,STAR
279.50866586711885,-53.273585766798206,17.159610710255635,16.43350822018791,15.943962419869758,15.772913845100819,15.747972105516043,0.0012451640804175366,STAR
122.68927449108642,9.915290874411525,16.431149200454037,15.789335169881662,15.32856840948845,15.028380544971268,14.939074545929703,-0.00033212021279368305,STAR
335.0726372172833,41.952833285341455,18.906079442700914,17.99758452715176,17.512095378944775,17.3374846740563,17.40863922580743,0.00029341912540234633,STAR
309.02859066348424,20.877381046832227,15.15715134401003,14.442654637158002,14.079834188222106,13.850831234076264,13.744746353152212,0.00019767208571231802,STAR
154.43784985500662,-56.155547769225095,17.743425178767097,16.95994115539944,16.517231041393345,16.261317084829223,16.201533980792313,-0.0006397579048777245,STAR
270.31358440493904,-26.030777636566903,17.431132768622483,17.009795820280296,16.505759736833458,16.204096724177685,16.254167250379528,0.00039546179174660735,STAR
271.63543467048567,51.082521207371485,17.17067335660651,16.314866758310334,15.89680997464723,15.852572214635284,15.7795327520923,-0.00027468613720131813,STAR
37.12459278093574,9.760772543762997,18.13381589006508,17.561153106739887,17.022785394263177,16.875508108457424,16.915686310630235,-0.0002081755941568444,STAR
324.919046404644,-89.05866956227571,18.702531741207295,18.211501207459314,17.869797769099453,17.598770376874665,17.586611058359978,0.00014046618705083362,STAR
181.89085408122858,46.9783368050569,16.27045152753781,15.59336563241282,15.125784192581635,14.760458027361091,14.913309177634657,-0.0001558171178332614,STAR
297.524687798787,-83.64395611075696,17.328013013614864,16.44419315456491,16.215482214672075,15.96190949278589,15.881439212448345,0.0006430313225598041,STAR
115.21785637102023,44.23208089162179,20.53210834844784,19.830592203022583,19.414177744621245,19.105975589122625,19.058796617867582,0.00035581649246760983,STAR
322.3883622586322,-53.55349917025727,18.47955169831589,17.659504041613015,17.25148930712791,17.132397646241195,16.98286878583339,0.0005912287593425776,STAR
140.11260434429872,82.45322642148844,17.979850970545044,17.462020725963754,17.04419290470485,16.805943090003744,16.78906294906561,1.6450027456750784e-05,STAR
3.9015545329074097,-23.770664765624787,17.87585003778433,16.991813799421312,16.572134252521927,16.4067103877644,16.223976428316856,0.0006816408312236472,STAR
325.93751151093494,-31.152309059145765,15.234502619161574,14.542931335366328,14.24160859568425,14.036339560558597,14.006589549721326,-0.0002402044072740656,STAR
32.86320364300808,-63.20015094015996,15.38944938746057,14.711286220086114,14.355917442732427,14.144613796774756,14.02931150741284,3.124709409440654e-05,STAR
114.95290953254936,-34.99124121176132,19.131643692689423,18.407328096755762,17.93053960038687,17.644774467929384,17.651440852126104,-0.0003981186775162038,STAR
342.02230813828976,67.7971371290761,17.84772767533939,16.913287876275987,16.6470028223683,16.49526053255318,16.5210482275174,-0.0002357809599754874,STAR
342.2185728975202,89.34018077290452,18.410639608992096,17.55519091311769,17.304602028452567,17.04589080145455,16.95582859708744,0.00024414947989011407,STAR
206.437639724383,-23.7042845087673,15.599289326084296,14.838921678614371,14.44782861178525,14.248174887885945,14.183949291431569,0.00033753580385669494,STAR
227.46139638112774,-9.250086428182343,15.565905997615193,14.730441028251986,14.289861419501923,14.202437604611669,14.046098796455166,-0.0001802716065990931,STAR
161.44038791219512,39.972768876492665,19.095542837435694,18.3334915260819,17.970690419806584,17.84230856556207,17.802783559063183,-0.00016298404291664064,STAR
105.55587781130323,69.51524048371343,18.37012168266415,17.33274551875429,17.045306048749264,16.92960862485878,16.628195095146197,0.0001678843281434705,STAR
118.31923633316974,16.747980153621143,19.49692453830097,18.82623087264577,18.43418521031962,18.460771470754075,18.10890300478095,-0.0004520714917938734,STAR
242.10664418773382,-19.52537432799072,17.420251724351495,16.302597825816793,15.79350434116773,15.749908861684128,15.438371230398383,-0.000221478061254189,STAR
270.8548305975648,-15.728068647247724,18.31095464331084,17.473631282406693,17.200632837711133,17.11726308633794,16.742989880116284,-0.0007412073931590277,STAR
284.9684557413055,35.21126636942523,18.360618005644728,17.51426038963929,17.052236089183374,16.780061401094223,16.89078488897242,7.162821258287799e-05,STAR
284.2625314060394,-89.42071255122984,20.325139814077595,19.60186160932642,19.134581924701777,19.118974300473695,18.81693974190944,-1.6517074802913136e-05,STAR
32.83419709752853,21.526080742771327,16.216637561937237,15.594724404350393,15.006329045402538,14.72904859086363,14.79440822305067,0.0002480319993785345,STAR
177.99130969292932,-26.011258120555667,16.648118450092497,15.846718603130935,15.505207488979122,15.35939470126546,15.435906037669211,0.0003308944430629692,STAR
20.721153605991944,52.95551962987517,17.228944416759333,16.55197555549125,16.049373187169117,15.81804797840069,15.789157755849937,-0.000157662308473919,STAR
197.8303976365448,-73.26168483183622,19.446170435704452,18.55182486025683,18.176830694851393,17.906609614344326,18.081003230102347,5.380145847717203e-06,STAR
158.95098049441572,15.876408050710296,15.761871628338916,14.768098516748973,14.688809234316498,14.436321732026919,14.367145657052172,-0.00018931046087129755,STAR
319.57350579298793,-3.424879820497722,19.281972628496977,18.26144711787766,17.758029812333252,17.590275742321843,17.541614589582974,0.0008272904166023295,STAR
126.32940451874833,25.618594662940936,18.81803320330122,17.889626192512587,17.47674507071879,17.329986462559326,17.374707775333597,-0.00012386392487427557,STAR
42.14412591393811,-78.3263529930657,19.713548634388456,18.766409625989635,18.337748988361504,18.04303712992559,18.14967741634144,0.00016955579297759442,STAR
51.47700553902091,14.39708173706363,15.628115689227661,14.969829484758279,14.460903664086509,14.23424596194244,14.035548862177235,-0.0002013849375604234,STAR
274.14382741829,11.067225832714271,16.901249871307556,16.089251973257788,15.681771477047407,15.724928941536303,15.588375796193668,-0.00031160776860799424,STAR
222.558502793854,10.91881699491077,19.99954549272661,19.431245665878894,18.881384345907332,18.751301161553418,18.578026209909833,-0.0003475105403974624,STAR
36.40416340420449,18.627779987361862,19.441983669117022,18.914776685673765,18.506900950948435,18.44939574762477,18.022390503233293,0.00027956787403231553,STAR
30.278450201399075,31.764228700745207,20.121193173564293,19.044905673509174,18.784707883452363,18.387845766989425,18.521937281704204,-0.0004318201646557718,STAR
252.3488873252832,54.89801994253855,19.86048482379164,18.859249340788047,18.356821842325502,18.32673679892558,18.057151054281913,0.000364167399874228,STAR
26.19468229110967,-41.432270376921416,18.238630584941706,17.68093653646175,17.122419207512035,16.792230896699685,17.04304093936648,0.00022490011326788793,STAR
295.86962134452824,58.50889383241116,20.136704666630962,19.336738077740794,19.010899863578597,18.812290484799455,18.642274922252252,0.0004328449251972563,STAR
254.24720177633864,-0.3139771925783492,15.466299305687814,14.856698509317667,14.540061775468258,14.2316216018859,14.382099246247922,-0.0005744366050140227,STAR
29.285561031083915,-76.1295097558204,15.594583869952123,14.867056367669091,14.417585211196972,14.275444213463711,14.173716733815738,0.00021611517761427814,STAR
30.541577070669092,-79.46083273608374,16.183590237189033,15.294730252272327,14.894173121746011,14.608192267112596,14.578256027120311,0.00045263138061580954,STAR
355.1902482604232,-29.837102634709055,20.592439794681553,19.891883645739757,19.493882833561315,19.13035175645724,19.116227328030277,-0.00010197878816143574,STAR
134.73748647220333,51.28145588006416,15.391676468732642,14.389514888206268,13.957579886209707,13.729756170819108,13.678150166148198,-0.00012034881815661003,STAR
133.43117294408074,37.38256825336484,16.71644830378842,16.04560650005406,15.515834503287046,15.402751429667495,15.09833605505343,-0.00022453519857688239,STAR
292.6078442127009,51.950693641033155,19.291493603057713,18.44988686113571,18.044441623288773,17.813412023891043,17.81438500594763,-0.0014328250429950045,STAR
341.0094878581891,3.1084301594896857,17.02971265148949,16.175192608883727,15.746025528411053,15.630627790921457,15.38368790104729,0.00035796422241073014,STAR
354.9603829762335,-10.764180368011694,17.339312718369733,16.39581564871238,16.160208906285142,15.968222741974262,15.822641593797787,1.670946294596486e-05,STAR
271.216146693219,-63.45854519286889,15.779451288035212,14.858242747836618,14.676148863453806,14.383697328865354,14.259098802792824,0.0006355761313776332,STAR
135.45345079112968,-30.92530435032392,17.196167946805833,16.16356926032545,15.82979860230971,15.750717567987238,15.499215410521625,-0.00020188776407484635,STAR
30.060258011520755,-11.87651408870245,20.393516486481243,19.602739288847385,19.257371507910353,18.74881714569954,18.889645300948043,-0.00022285222902889248,STAR
279.77288973387726,-74.0519226576689,16.383789629408213,15.377516812971045,15.1191660735159,14.872742480988718,14.787314527381453,-0.0003537156011953273,STAR
201.02552990488982,-50.28984851198197,20.454520780310215,19.30061552090728,18.98533316087062,18.67763099886159,18.68192696342484,6.467941068190116e-05,STAR
152.71992332891145,17.680552931472988,16.61098783985574,15.499526031540658,15.269997512461229,15.027127566213343,14.884266722566998,7.869692950628243e-05,STAR
326.28757863410493,42.41936056305417,19.91561641195786,19.430679824476144,18.94014247660049,18.767744878392257,18.752967228460005,3.643744250236527e-05,STAR
40.031093630214485,89.70255205073093,17.99810755626746,17.094586171692125,16.812339922061348,16.53426158324575,16.33348322559335,-0.00011349100178131112,STAR
177.3450375447093,77.96039964184038,16.13645290680562,15.538698317970605,15.015609366934873,14.902648559394512,14.712835685034369,-0.0007903853199566479,STAR
4.087312116270865,25.66173591633448,20.240612881152384,19.54795613908587,19.03401962391903,19.04981496239131,18.870502509364147,-0.0009624952604039589,STAR
168.71783111788545,-14.175350407067043,20.013619325371337,19.151902408692518,18.894996882451974,18.679922390571893,18.64000511560296,-0.00013805875245521086,STAR
20.269179245461444,24.51192564748189,16.706592530556083,15.879760192009197,15.313589250896674,15.201769924520859,15.074044952596504,-0.0003816217816418351,STAR
42.77444985650589,51.41729125444175,16.26351512635763,15.327976423416754,14.88267659707692,14.891618793990764,14.682161769660496,-0.0005627773602052677,STAR
42.309448839757756,-68.69948563379029,18.5703056970116,17.737312206542335,17.45244078570158,17.266145882183505,16.94449670718006,0.00043432852769149824,STAR
233.71570876178288,-16.217119854668113,15.558914292682438,14.894014565680472,14.512531181071356,14.367132679635093,14.323379026890548,-0.00029923842584865886,STAR
268.5761565355524,61.16441141441109,18.082302330364755,17.080428587064848,16.75818437891344,16.60481721301628,16.447312998004175,-0.0002348616636124816,STAR
210.01275543497746,-20.910068652052075,19.34211675223459,18.54810223427545,18.189629398101165,18.1290612129315,17.87979194503243,-7.917737808283189e-06,STAR
346.3821174508351,12.937008820893581,19.799643608557524,18.69360647058012,18.56589932113407,18.38958285120679,18.210799908509028,0.0002391724136914431,STAR
134.95340862853345,15.798484955195676,17.41858249275873,16.641291735425426,16.162884420655168,15.967700980041185,15.857355036709034,0.00040864919362921555,STAR
102.85635106146987,-56.794274435944914,18.62089521672892,18.018903777028637,17.60127223772255,17.44417940672081,17.453382871490412,-0.0008982681753089984,STAR
312.6956861482057,-24.79762050258809,17.703729738985185,16.851579089442115,16.40652854066717,16.08769695215679,16.04989664369664,0.0003367123099136051,STAR
80.49450186700295,-29.787968026452212,17.379085559768086,16.75153963598306,16.322623101088045,16.0992037481417,16.241888538501485,0.00034355791866394925,STAR
346.76011419862004,-85.28459246422834,20.393002588159796,19.26177590186546,19.038901970670658,18.863795949013745,18.589716651338765,-0.0006011482434729558,STAR
4.375610888333883,-85.64548249955605,18.034328995039946,17.25642213457525,16.903492480104067,16.8035415676454,16.63646998134506,-0.0005558518683422182,STAR
349.15637761475006,59.70546786163922,19.93416004624649,19.15004715017992,18.82565071676635,18.501113961921764,18.592598529144034,8.419851956860145e-05,STAR
15.5375683022074,-40.847254204893765,20.546970536794564,19.807850963153957,19.248876100957542,19.07708784296086,18.97490161339722,4.747163362707649e-05,STAR
320.8115209313056,3.254177922986784,15.852390490668167,15.332501373596385,14.92171462322535,14.770848999055138,14.659650051857367,-7.904818711838625e-05,STAR
189.97239927106796,-36.229396754020854,16.91206239741898,15.625873230677088,15.513631147562721,15.309234327055679,15.321358566648241,-0.0004726092646658509,STAR
357.4673266029481,79.3222641207613,16.00246587173323,15.292227955864885,14.825181564917548,14.512286010587957,14.535917879143858,0.0004195456567501449,STAR
26.56676330474359,-43.32658340416073,20.038377414988325,19.202233250321953,19.124783429315507,18.893188849605824,18.85410974775836,-0.00010086138633742992,STAR
199.3875423844755,-12.661773706991681,20.21425694615648,19.47854057945084,19.06391873312507,18.86486269782689,18.736845055246544,-0.0003992849034045621,STAR
348.9489128228756,67.09144508722832,15.206016429082839,14.587779936982253,14.164745837366455,13.89881952713872,14.086212043975477,-0.0004334941479760665,STAR
188.31522390125357,61.54804202252555,15.407129744597713,14.810924525058999,14.504369722627384,14.291200825832016,14.27371045232389,0.0001564511507730905,STAR
226.5835097286945,-56.501744787670084,16.988568941665605,16.396429955432566,15.955275792629756,15.62715444238828,15.393824235235492,0.0003792337549744359,STAR
250.46952803446217,54.475795763227865,15.558789249893549,14.910133922094941,14.528115194212354,14.13244680903671,14.212812420011417,-0.00011066870868765818,STAR
163.63478331639837,-7.526360387179324,15.033876970883432,14.51909804833128,14.074718955909315,13.824386612065105,13.912391849435222,-0.00024726926493890577,STAR
225.92090883026285,-3.0656030246360615,20.059924936425922,19.412709720268452,19.095501152606726,18.85358342043968,18.81652084154868,0.0007066047201310535,STAR
210.35315229231608,-65.97360496513012,20.205223617862448,19.286222353533436,18.97954620450964,18.86865555742635,18.613393835451202,-1.3020089235085664e-05,STAR
324.41688377675604,-75.49172752371756,16.788344951628318,15.914399499771541,15.513770769497171,15.187438108028433,15.135793239554003,0.000190660416320223,STAR
16.360696922924834,41.029075255277746,17.967269131516346,17.115242607215638,16.749852863164882,16.564362901401008,16.410573796164538,-0.00018802859983548016,STAR
101.14674825320292,-0.6369925760460404,16.679200226973514,15.886334951178899,15.417359839909825,15.313052358549617,15.364961061903855,-0.0004031646781712825,STAR
342.14813426756115,-11.366873529267679,19.386931389550405,18.689142234946672,18.238597965448808,18.140344334233863,17.741876876955804,-0.00015887638660537297,STAR
320.4949622007299,41.311481157431416,18.304191907706823,17.75214546942649,17.26771704739665,17.07041842828807,16.87771598307777,3.319496752500399e-05,STAR
164.03643100285666,47.792321818399756,19.676353650968544,19.09906270231456,18.723286476008163,18.399048448966475,18.401152698615824,0.0003492732563114424,STAR
223.24773520855322,-61.39652981951636,19.315274853258664,18.431250308825096,18.123859741380667,17.805207852349586,17.774728265213994,-0.0005745015459712471,STAR
99.85722587320777,19.840526905975437,19.381363947316963,18.763013744419844,18.29863371857166,18.150097913106862,17.99431197911183,-0.0009553169803004718,STAR
67.72361750055407,-65.6362651900166,18.431724754873894,18.010324953007895,17.261943468992467,17.12950041125712,17.045854121170784,0.0005380590481809659,STAR
166.9314257783936,45.247515485228234,15.898597145140908,15.17180501980385,14.72376824884114,14.431274270824748,14.363279061701569,-0.00029518342253000645,STAR
127.20680208937901,28.251928128085112,17.624772766123574,16.586733645524433,16.17309405761857,16.023040167108334,15.943338054464103,-0.0006985866902316135,STAR
210.11620026631394,82.19063179502243,16.18788544603526,15.4112648224846,14.825266514679825,14.622196045254656,14.456649235118388,-0.00015062664859640448,STAR
27.98446930739454,-77.58755705584419,16.846776696595924,16.123800926888798,15.661247146301207,15.44514914815952,15.368358881812258,-0.00024154357249478187,STAR
350.78213075981995,-79.73015019277422,17.41481292674959,16.206842789387476,15.880739008153865,15.730173256523477,15.690068678175528,-0.00010572859549607175,STAR
355.03586801265703,-39.206326555223974,20.193754228711086,19.277087399454707,19.02353862772575,18.81254561397297,18.720159755200648,-0.00017030224186063622,STAR
251.33821704710826,-42.89297692753693,22.450139402552953,21.632104417951773,20.97087406659119,20.745038574576004,20.53093225090553,0.04466605981130745,GALAXY
192.99469188388335,-45.543816167040035,21.77666430845703,20.699678811815392,20.232459832470546,20.007451767717516,19.75867918335631,0.0103172197800185,GALAXY
111.42994186307799,73.12582449378661,22.16838133531268,21.091894475591676,20.622955501900137,20.343883466093583,20.342576535659862,0.028512034740236683,GALAXY
292.9662070945015,-45.081684027088905,20.232649298922265,19.228057321608848,18.723251156366963,18.382993084194368,18.232572936813188,0.48875092722950425,GALAXY
246.50322211939653,-41.04904929684642,20.68757030299904,20.088969800066824,19.683909961660685,19.15913523632979,19.0482630566622,0.6755466444001044,GALAXY
58.54209816416087,46.69168723523347,21.76190750400167,20.748577604563476,20.270935601717287,19.7914944628206,19.85212263031824,0.5151152729487374,GALAXY
327.93378641778327,-9.0468283589028,18.178424143463634,17.558468517845927,17.087023788933486,16.6555935967763,16.41920667115005,0.2964407379497949,GALAXY
296.1134074523408,49.80790025193261,18.21673607465853,17.192242485386476,16.82318118359114,16.240583625164454,16.548579005222162,0.5652644907995801,GALAXY
341.9279687850927,-78.23409163841066,18.059096992217416,17.212392919752766,16.611269883463702,16.4221569127018,16.132976306375607,0.690683710566343,GALAXY
261.2590230198096,-2.237185138790821,23.054841708541545,21.86357072618783,21.503902301384354,21.249951408167586,20.954568088962276,0.4315573757342766,GALAXY
220.82947053688434,-83.94955196700913,23.31191232161667,22.006706392313994,21.71750590284292,21.000964458199082,21.05927665048149,0.3819201476400388,GALAXY
150.5674930646228,-78.72242337803618,21.34681992749455,20.76936536188221,20.221992917465954,19.886149454712953,19.727157713979004,0.4401244523978432,GALAXY
335.78225400744475,73.15874160199397,18.80218975776343,17.895960754865705,17.379441179250055,16.752521518872413,16.81965131149026,0.3048338215930502,GALAXY
311.783000220147,-64.93583319883287,20.75120877880721,19.483757254157933,19.03914679961711,18.73623699523359,18.680113181477026,0.5102824446966163,GALAXY
16.278721238228187,5.835722809539078,18.158056582414243,17.47322504335788,16.851486219761792,16.481560442380477,16.60304760706978,0.08048551276521848,GALAXY
9.492110819010723,-16.002791531872816,19.829279655627445,19.45382704924555,18.718278686269556,18.318462015630292,18.242435316727885,0.780937981598994,GALAXY
135.52681207609785,-27.478201273408317,19.746676169403614,18.379797131434504,17.733268840829062,17.59770524360461,17.50578873134829,0.207422360093143,GALAXY
291.79919908145985,71.97000222370903,18.294011121875634,17.328066783284857,16.80246065925637,16.22335320796758,16.14052388773313,0.18128327798399557,GALAXY
355.41940655338,-86.07178858041189,21.191544316304476,20.769446366184873,19.853266540423206,19.654760147987496,19.576925165833206,0.43929062323662865,GALAXY
54.15008079727015,29.48214351160604,19.738012348777946,18.487147314559284,18.026393917392685,17.603640402303142,17.733415646003866,0.3384620927818247,GALAXY
213.88705752676864,83.41099815843907,20.222706378561984,19.454346217453352,18.96706453836323,18.47980304206505,18.356611615798837,0.37348107498057354,GALAXY
137.12070838716775,10.830273023131554,19.056075334807453,17.948094635718757,17.381366116973094,17.003971897235047,16.8712603153982,0.11065237663938891,GALAXY
349.16918321325716,78.62804316595654,21.04395201947366,20.538725856282664,19.854993488007832,19.657346049158722,19.49434262261919,0.10185620743137572,GALAXY
303.1628123288551,-80.59358172851572,20.496628376613867,19.68509614726834,19.214481155494568,19.028779736964097,18.877748378018918,0.7991347128128307,GALAXY
301.79833369600965,-14.617202566650946,20.864516401837083,20.194461070567563,19.63126590126148,19.207566231771168,19.314012464613697,0.3009534194480106,GALAXY
168.7295375261893,-43.17159762683079,19.808198246048143,19.064011645792053,18.323480208728235,18.149173413616406,18.111160799290165,0.2739729876832511,GALAXY
149.33502084155947,41.54777369653135,21.79890354866496,21.4297726030319,20.9657990821607,20.49564176632451,20.1994914206985,0.11921399685090511,GALAXY
98.42654589505425,86.63347628950442,20.082083859685408,19.060664162173442,18.70923149735422,18.35426945926282,18.494328725061422,0.769519886498793,GALAXY
20.29517879433376,-43.8245887600354,21.072209119330545,20.205399678347142,19.463842404960783,19.21281304361205,19.304887818161692,0.07188719203198526,GALAXY
311.30005545181916,27.751428265333402,18.241053783191948,17.259310697457657,16.73805508856318,16.439630342033155,16.498250852540327,0.6679859399609113,GALAXY
292.6443632868279,-54.34242610324678,18.520602272877337,17.48173824654919,16.978733285466966,16.73659425426993,16.68755490524309,0.7450543944305746,GALAXY
359.898362383007,11.759445822889788,22.080096706219855,21.528473752594614,20.83132268644558,20.557772526675876,20.58768704306977,0.19897675954703284,GALAXY
358.78926134660594,-6.492152396099485,22.09679849238859,21.174758717084522,20.859703135793147,20.350635549912234,20.144418737469326,0.4940206322929397,GALAXY
199.9554140169459,84.96095933367667,21.283998254594486,20.32836419360127,19.57618201597955,19.191576685848013,19.09930314858983,0.10422462091139731,GALAXY
276.83546946498376,19.534909085363978,19.283190466054172,18.135275195290053,17.61291685378175,17.289324428978933,17.025337608284246,0.32100868993258413,GALAXY
340.1156627576741,-27.088853024372618,18.511867180252302,17.968735324251547,17.30343848803721,17.111547725964048,16.902533994783063,0.5661099669572672,GALAXY
305.87306064386814,-69.46275872017199,23.348091072136903,22.0036803612694,21.677877981071802,21.153656465560257,20.967198764743344,0.41123895864267096,GALAXY
89.04531662755116,-62.775570827711775,20.663830109820623,19.867509518250056,19.270828056837253,18.845645630745747,18.839817545542516,0.579286869624335,GALAXY
162.19588871163367,-49.44295260877768,20.5299408166325,19.61385070549209,18.958494408160302,18.76287951889988,18.680973543301715,0.574366174009461,GALAXY
46.497389454538194,-44.82600095874636,22.601219427188433,22.042881640804914,21.43852651424869,21.04907940830568,20.837900576403328,0.5433526098170915,GALAXY
343.45836981314005,63.110890411404796,20.129063440055052,19.370580939385647,18.63585394690952,18.35626441240482,18.289837923054357,0.14957902819928112,GALAXY
218.2228684023168,11.020101890854491,20.74662916421339,20.062765692307533,19.54247049798512,19.109230215852683,19.147190659548045,0.5035883649877929,GALAXY
82.31140998124658,4.210364047385966,19.517589498575234,18.647765192574425,18.035648461717017,17.80412862836929,17.559715754300626,0.5980912105125276,GALAXY
241.81224638610843,-69.34160306354086,23.032029687548555,22.351658217903527,21.626612587391033,21.247508026097687,21.264335847027102,0.5555919662442599,GALAXY
222.5261665648425,64.82514480289831,20.782033937900092,19.754449546909296,19.196295058060777,18.813139248737606,18.71634841610139,0.48654548716979135,GALAXY
128.93857849182257,40.106574577527056,19.922484289540876,18.679617081285787,18.067377075154297,17.74646455415907,17.706063630910982,0.028868511142122785,GALAXY
40.88073319186645,-77.8196948579997,20.134601768379586,19.18460027215782,18.71722901785478,18.434149705702037,18.390256424619597,0.1681218268869998,GALAXY
241.76635041340785,37.410317501358364,19.950359021366292,18.58629223529968,18.07000942583816,17.804832681213693,17.730576365736944,0.6051172161846131,GALAXY
187.31077232536558,7.83687912167629,21.68401266162352,21.045103407492274,20.211407907425453,19.948536635225427,19.969372096295423,0.4052831047036683,GALAXY
278.03462102483013,-75.28943776557992,19.879608311947358,18.95251978195845,18.15884568398744,18.026378729960122,17.905338700351148,0.2804439251441827,GALAXY
187.25886040031762,-7.505884524841832,22.23292637373857,21.149708515360803,20.675031714944904,20.456631685645785,20.287580734525974,0.7721054782744842,GALAXY
306.78534011467445,-2.754668316591548,18.300702183808355,17.53669884779289,16.75287669152015,16.331962791104903,16.300671117491554,0.6167906089507466,GALAXY
198.6864619588148,-60.16058277061036,21.684682570025696,20.90038231934126,20.38243076029044,20.152499037063723,20.07599180297522,0.5457167762139508,GALAXY
201.93766975273905,80.22566646005083,20.107624993389663,19.072158162384397,18.683551228157004,18.338469831244733,18.307397198955876,0.29067881814326185,GALAXY
315.5952969570042,62.99556686651914,18.08139307180897,17.12274478429261,16.588405236632372,16.39671171683846,16.040701175635967,0.3633456448441264,GALAXY
145.25383183646292,30.424020719239493,18.066627820925454,17.284517535669785,16.75985532932293,16.400768010801382,16.328358490239605,0.745357962698888,GALAXY
48.245482242230665,-6.786799019890708,17.909109046920626,16.953959843938808,16.385684482734835,16.019633567247606,16.094056277425725,0.12148963345646427,GALAXY
10.36176347280203,-15.882202514788474,18.31266628035646,16.97496540848941,16.322581604109427,16.054308895758084,15.794239002424339,0.07217187559893247,GALAXY
271.8494120425028,27.175224087171756,21.22264867455494,20.148017360309158,19.59307109547816,19.17089561866503,19.103328722112106,0.5958938767079206,GALAXY
223.31143848724727,8.177736493242989,19.53549663408969,18.46913296466115,18.000782233605342,17.60357182318474,17.603068851005833,0.3460316320532871,GALAXY
253.46871651572047,-78.79084094126058,18.990390748506275,18.34795666309472,17.696614402720158,17.261027321194586,17.239315331901736,0.5735241663060051,GALAXY
76.66709814320787,2.250476778659703,21.27236428912997,20.382663343023456,19.992964095625055,19.56096417213392,19.501536180402606,0.5780280281425448,GALAXY
49.09373121123711,55.15265110191112,20.370618436945826,19.754863354616333,18.977668029698435,18.672140895564745,18.67423472719392,0.4193924693523827,GALAXY
5.236079640437494,-7.336822032547545,20.309605221903656,19.191347911262625,18.793584328816646,18.611468559834137,18.626177720374578,0.18326311695699185,GALAXY
126.21152117037491,-80.64781604023169,20.41699051757975,19.345396527438186,18.61976148925988,18.309621875769423,18.187141656060216,0.09452309632795242,GALAXY
212.37036726766792,51.53007588912595,21.688112515037922,20.813071794628623,20.308332143737694,19.83843669090014,19.81943625019349,0.4175972440350845,GALAXY
141.20785623590365,-53.75451921552461,18.80633456128617,18.383216655597188,17.589044651251186,17.25240935768563,17.257854313324383,0.6868166577396589,GALAXY
157.49097192854245,-43.44824972015302,23.334742780952414,22.163640567959163,21.338736194180687,21.085071301205442,21.052961285292433,0.7024827877230869,GALAXY
325.49713001774944,-60.352856382186744,19.118245040679213,17.676678993528153,17.096103588828786,16.992768759275457,16.79006512885128,0.35721114655356595,GALAXY
125.37196812838812,-30.56128832313044,18.380423492745948,17.401386673505026,16.658236217147337,16.459667743088318,16.308550217329653,0.4002692197734515,GALAXY
185.03621609753188,46.2152710239543,18.647816176474656,17.618480997138338,16.948319146145984,16.50020222690193,16.37194022987868,0.19276548342811892,GALAXY
282.1150845868115,3.4894547107087277,18.2333799597366,17.50249993755262,17.131842101157705,16.64893955148438,16.51298517345532,0.016676681889343827,GALAXY
142.75540163565725,-53.12137065287174,22.433290892494213,21.613034253716346,21.080032111302074,20.662247346077276,20.673626713589385,0.04536702706390463,GALAXY
223.95121208203446,68.00941406736735,17.854850620078185,17.413235876489598,16.448343194379056,16.256954810112482,16.253327202381374,0.3213260823229252,GALAXY
